theta,delta,k,K,Rec,F2dom,M2dom,F2epidom,M2epidom,fem_inv,masc_into_gyn
0.9,0.9,0.2,1.2,0.1,1,0,0,1,-0.8200000000000001,-0.8956521739130436
1,0.9,0.2,1.2,0.1,1,0,0,1,-1,-1
0.5,1,0.2,1.2,0.1,1,0,0,1,-0.2,-0.48571428571428565
0.6,1,0.2,1.2,0.1,1,0,0,1,-0.39999999999999997,-0.7
0.7000000000000001,1,0.2,1.2,0.1,1,0,0,1,-0.6000000000000001,-0.8666666666666667
0.8,1,0.2,1.2,0.1,1,0,0,1,-0.8,-1
0.9,1,0.2,1.2,0.1,1,0,0,1,-1,-1.1090909090909091
1,1,0.2,1.2,0.1,1,0,0,1,-1.2,-1.2
0.8,0.7000000000000001,0.30000000000000004,1.2,0.1,1,0,0,1,-0.42000000000000015,-0.10322580645161317
0.9,0.7000000000000001,0.30000000000000004,1.2,0.1,1,0,0,1,-0.5600000000000003,-0.23030303030303056
1,0.7000000000000001,0.30000000000000004,1.2,0.1,1,0,0,1,-0.7000000000000002,-0.3428571428571432
0.6,0.8,0.30000000000000004,1.2,0.1,1,0,0,1,-0.26,-0.23030303030303056
0.7000000000000001,0.8,0.30000000000000004,1.2,0.1,1,0,0,1,-0.42000000000000015,-0.3944444444444448
0.8,0.8,0.30000000000000004,1.2,0.1,1,0,0,1,-0.5800000000000003,-0.5333333333333335
0.9,0.8,0.30000000000000004,1.2,0.1,1,0,0,1,-0.7400000000000002,-0.6523809523809526
1,0.8,0.30000000000000004,1.2,0.1,1,0,0,1,-0.9000000000000001,-0.7555555555555558
0.4,0.9,0.30000000000000004,1.2,0.1,1,0,0,1,-0.02000000000000024,-0.10322580645161317
0.5,0.9,0.30000000000000004,1.2,0.1,1,0,0,1,-0.19999999999999996,-0.34285714285714297
0.6,0.9,0.30000000000000004,1.2,0.1,1,0,0,1,-0.3800000000000001,-0.5333333333333333
0.7000000000000001,0.9,0.30000000000000004,1.2,0.1,1,0,0,1,-0.5600000000000003,-0.6883720930232559
0.8,0.9,0.30000000000000004,1.2,0.1,1,0,0,1,-0.7400000000000002,-0.8170212765957449
0.9,0.9,0.30000000000000004,1.2,0.1,1,0,0,1,-0.9200000000000002,-0.9254901960784314
1,0.9,0.30000000000000004,1.2,0.1,1,0,0,1,-1.1,-1.018181818181818
0.4,1,0.30000000000000004,1.2,0.1,1,0,0,1,-0.10000000000000009,-0.34285714285714297
0.5,1,0.30000000000000004,1.2,0.1,1,0,0,1,-0.30000000000000004,-0.575
0.6,1,0.30000000000000004,1.2,0.1,1,0,0,1,-0.5,-0.7555555555555555
0.7000000000000001,1,0.30000000000000004,1.2,0.1,1,0,0,1,-0.7000000000000002,-0.9
0.8,1,0.30000000000000004,1.2,0.1,1,0,0,1,-0.9000000000000001,-1.018181818181818
0.9,1,0.30000000000000004,1.2,0.1,1,0,0,1,-1.1,-1.1166666666666667
1,1,0.30000000000000004,1.2,0.1,1,0,0,1,-1.3,-1.2
0.7000000000000001,0.7000000000000001,0.4,1.2,0.1,1,0,0,1,-0.3800000000000002,-0.14117647058823568
0.8,0.7000000000000001,0.4,1.2,0.1,1,0,0,1,-0.5200000000000001,-0.25555555555555587
0.9,0.7000000000000001,0.4,1.2,0.1,1,0,0,1,-0.6600000000000003,-0.3578947368421056
1,0.7000000000000001,0.4,1.2,0.1,1,0,0,1,-0.8000000000000002,-0.4500000000000003
0.5,0.8,0.4,1.2,0.1,1,0,0,1,-0.20000000000000007,-0.20000000000000007
0.6,0.8,0.4,1.2,0.1,1,0,0,1,-0.36,-0.3578947368421054
0.7000000000000001,0.8,0.4,1.2,0.1,1,0,0,1,-0.5200000000000001,-0.4926829268292685
0.8,0.8,0.4,1.2,0.1,1,0,0,1,-0.6800000000000003,-0.6090909090909092
0.9,0.8,0.4,1.2,0.1,1,0,0,1,-0.8400000000000002,-0.7106382978723407
1,0.8,0.4,1.2,0.1,1,0,0,1,-1,-0.8
0.4,0.9,0.4,1.2,0.1,1,0,0,1,-0.12000000000000022,-0.25555555555555576
0.5,0.9,0.4,1.2,0.1,1,0,0,1,-0.29999999999999993,-0.45000000000000007
0.6,0.9,0.4,1.2,0.1,1,0,0,1,-0.4800000000000001,-0.609090909090909
0.7000000000000001,0.9,0.4,1.2,0.1,1,0,0,1,-0.6600000000000003,-0.7416666666666667
0.8,0.9,0.4,1.2,0.1,1,0,0,1,-0.8400000000000002,-0.8538461538461539
0.9,0.9,0.4,1.2,0.1,1,0,0,1,-1.02,-0.9500000000000001
1,0.9,0.4,1.2,0.1,1,0,0,1,-1.2000000000000002,-1.0333333333333334
0.4,1,0.4,1.2,0.1,1,0,0,1,-0.20000000000000007,-0.45000000000000007
0.5,1,0.4,1.2,0.1,1,0,0,1,-0.4,-0.6444444444444444
0.6,1,0.4,1.2,0.1,1,0,0,1,-0.6,-0.7999999999999999
0.7000000000000001,1,0.4,1.2,0.1,1,0,0,1,-0.8000000000000002,-0.9272727272727272
0.8,1,0.4,1.2,0.1,1,0,0,1,-1,-1.0333333333333334
0.9,1,0.4,1.2,0.1,1,0,0,1,-1.2000000000000002,-1.123076923076923
1,1,0.4,1.2,0.1,1,0,0,1,-1.4,-1.2
0.6,0.7000000000000001,0.5,1.2,0.1,1,0,0,1,-0.3400000000000001,-0.1729729729729732
0.7000000000000001,0.7000000000000001,0.5,1.2,0.1,1,0,0,1,-0.4800000000000002,-0.27692307692307727
0.8,0.7000000000000001,0.5,1.2,0.1,1,0,0,1,-0.6200000000000001,-0.3707317073170733
0.9,0.7000000000000001,0.5,1.2,0.1,1,0,0,1,-0.7600000000000002,-0.4558139534883723
1,0.7000000000000001,0.5,1.2,0.1,1,0,0,1,-0.9000000000000001,-0.5333333333333335
0.4,0.8,0.5,1.2,0.1,1,0,0,1,-0.14000000000000012,-0.17297297297297298
0.5,0.8,0.5,1.2,0.1,1,0,0,1,-0.30000000000000004,-0.32500000000000007
0.6,0.8,0.5,1.2,0.1,1,0,0,1,-0.45999999999999996,-0.4558139534883723
0.7000000000000001,0.8,0.5,1.2,0.1,1,0,0,1,-0.6200000000000001,-0.5695652173913046
0.8,0.8,0.5,1.2,0.1,1,0,0,1,-0.7800000000000002,-0.669387755102041
0.9,0.8,0.5,1.2,0.1,1,0,0,1,-0.9400000000000002,-0.7576923076923079
1,0.8,0.5,1.2,0.1,1,0,0,1,-1.1,-0.8363636363636364
0.30000000000000004,0.9,0.5,1.2,0.1,1,0,0,1,-0.040000000000000036,-0.17297297297297298
0.4,0.9,0.5,1.2,0.1,1,0,0,1,-0.2200000000000002,-0.3707317073170733
0.5,0.9,0.5,1.2,0.1,1,0,0,1,-0.3999999999999999,-0.5333333333333333
0.6,0.9,0.5,1.2,0.1,1,0,0,1,-0.5800000000000001,-0.6693877551020407
0.7000000000000001,0.9,0.5,1.2,0.1,1,0,0,1,-0.7600000000000002,-0.7849056603773585
0.8,0.9,0.5,1.2,0.1,1,0,0,1,-0.9400000000000002,-0.8842105263157896
0.9,0.9,0.5,1.2,0.1,1,0,0,1,-1.12,-0.9704918032786886
1,0.9,0.5,1.2,0.1,1,0,0,1,-1.3,-1.0461538461538462
0.30000000000000004,1,0.5,1.2,0.1,1,0,0,1,-0.10000000000000009,-0.32500000000000007
0.4,1,0.5,1.2,0.1,1,0,0,1,-0.30000000000000004,-0.5333333333333333
0.5,1,0.5,1.2,0.1,1,0,0,1,-0.5,-0.7
0.6,1,0.5,1.2,0.1,1,0,0,1,-0.7,-0.8363636363636363
0.7000000000000001,1,0.5,1.2,0.1,1,0,0,1,-0.9000000000000001,-0.9500000000000001
0.8,1,0.5,1.2,0.1,1,0,0,1,-1.1,-1.0461538461538462
0.9,1,0.5,1.2,0.1,1,0,0,1,-1.3,-1.1285714285714286
1,1,0.5,1.2,0.1,1,0,0,1,-1.5,-1.2
0.9,0.6,0.6,1.2,0.1,1,0,0,1,-0.68,-0.1487179487179484
1,0.6,0.6,1.2,0.1,1,0,0,1,-0.7999999999999999,-0.19999999999999973
0.5,0.7000000000000001,0.6,1.2,0.1,1,0,0,1,-0.30000000000000016,-0.20000000000000007
0.6,0.7000000000000001,0.6,1.2,0.1,1,0,0,1,-0.44000000000000006,-0.2952380952380954
0.7000000000000001,0.7000000000000001,0.6,1.2,0.1,1,0,0,1,-0.5800000000000002,-0.38181818181818206
0.8,0.7000000000000001,0.6,1.2,0.1,1,0,0,1,-0.7200000000000001,-0.4608695652173914
0.9,0.7000000000000001,0.6,1.2,0.1,1,0,0,1,-0.8600000000000002,-0.5333333333333335
1,0.7000000000000001,0.6,1.2,0.1,1,0,0,1,-1,-0.6000000000000001
0.30000000000000004,0.8,0.6,1.2,0.1,1,0,0,1,-0.07999999999999996,-0.14871794871794886
0.4,0.8,0.6,1.2,0.1,1,0,0,1,-0.2400000000000001,-0.2952380952380953
0.5,0.8,0.6,1.2,0.1,1,0,0,1,-0.4,-0.4222222222222223
0.6,0.8,0.6,1.2,0.1,1,0,0,1,-0.5599999999999999,-0.5333333333333333
0.7000000000000001,0.8,0.6,1.2,0.1,1,0,0,1,-0.7200000000000001,-0.6313725490196079
0.8,0.8,0.6,1.2,0.1,1,0,0,1,-0.8800000000000002,-0.7185185185185186
0.9,0.8,0.6,1.2,0.1,1,0,0,1,-1.04,-0.7964912280701756
1,0.8,0.6,1.2,0.1,1,0,0,1,-1.2000000000000002,-0.8666666666666667
0.30000000000000004,0.9,0.6,1.2,0.1,1,0,0,1,-0.14,-0.2952380952380953
0.4,0.9,0.6,1.2,0.1,1,0,0,1,-0.3200000000000002,-0.4608695652173913
0.5,0.9,0.6,1.2,0.1,1,0,0,1,-0.4999999999999999,-0.6
0.6,0.9,0.6,1.2,0.1,1,0,0,1,-0.68,-0.7185185185185186
0.7000000000000001,0.9,0.6,1.2,0.1,1,0,0,1,-0.8600000000000002,-0.8206896551724139
0.8,0.9,0.6,1.2,0.1,1,0,0,1,-1.04,-0.9096774193548388
0.9,0.9,0.6,1.2,0.1,1,0,0,1,-1.2200000000000002,-0.9878787878787879
1,0.9,0.6,1.2,0.1,1,0,0,1,-1.4,-1.0571428571428572
0.30000000000000004,1,0.6,1.2,0.1,1,0,0,1,-0.20000000000000007,-0.4222222222222223
0.4,1,0.6,1.2,0.1,1,0,0,1,-0.4,-0.6
0.5,1,0.6,1.2,0.1,1,0,0,1,-0.6,-0.7454545454545454
0.6,1,0.6,1.2,0.1,1,0,0,1,-0.7999999999999999,-0.8666666666666666
0.7000000000000001,1,0.6,1.2,0.1,1,0,0,1,-1,-0.9692307692307692
0.8,1,0.6,1.2,0.1,1,0,0,1,-1.2000000000000002,-1.0571428571428572
0.9,1,0.6,1.2,0.1,1,0,0,1,-1.4,-1.1333333333333333
1,1,0.6,1.2,0.1,1,0,0,1,-1.6,-1.2
0.6,0.6,0.7000000000000001,1.2,0.1,1,0,0,1,-0.42000000000000004,-0.12682926829268304
0.7000000000000001,0.6,0.7000000000000001,1.2,0.1,1,0,0,1,-0.5400000000000001,-0.17619047619047623
0.8,0.6,0.7000000000000001,1.2,0.1,1,0,0,1,-0.66,-0.22325581395348837
0.9,0.6,0.7000000000000001,1.2,0.1,1,0,0,1,-0.7800000000000001,-0.2681818181818181
1,0.6,0.7000000000000001,1.2,0.1,1,0,0,1,-0.9,-0.311111111111111
0.30000000000000004,0.7000000000000001,0.7000000000000001,1.2,0.1,1,0,0,1,-0.12000000000000022,-0.12682926829268304
0.4,0.7000000000000001,0.7000000000000001,1.2,0.1,1,0,0,1,-0.2600000000000001,-0.22325581395348848
0.5,0.7000000000000001,0.7000000000000001,1.2,0.1,1,0,0,1,-0.40000000000000024,-0.3111111111111112
0.6,0.7000000000000001,0.7000000000000001,1.2,0.1,1,0,0,1,-0.5400000000000001,-0.3914893617021279
0.7000000000000001,0.7000000000000001,0.7000000000000001,1.2,0.1,1,0,0,1,-0.6800000000000003,-0.46530612244897984
0.8,0.7000000000000001,0.7000000000000001,1.2,0.1,1,0,0,1,-0.8200000000000002,-0.5333333333333335
0.9,0.7000000000000001,0.7000000000000001,1.2,0.1,1,0,0,1,-0.9600000000000003,-0.5962264150943398
1,0.7000000000000001,0.7000000000000001,1.2,0.1,1,0,0,1,-1.1,-0.6545454545454547
0.2,0.8,0.7000000000000001,1.2,0.1,1,0,0,1,-0.02000000000000013,-0.12682926829268304
0.30000000000000004,0.8,0.7000000000000001,1.2,0.1,1,0,0,1,-0.18000000000000005,-0.2681818181818183
0.4,0.8,0.7000000000000001,1.2,0.1,1,0,0,1,-0.3400000000000002,-0.3914893617021278
0.5,0.8,0.7000000000000001,1.2,0.1,1,0,0,1,-0.5000000000000001,-0.5
0.6,0.8,0.7000000000000001,1.2,0.1,1,0,0,1,-0.66,-0.5962264150943397
0.7000000000000001,0.8,0.7000000000000001,1.2,0.1,1,0,0,1,-0.8200000000000002,-0.6821428571428573
0.8,0.8,0.7000000000000001,1.2,0.1,1,0,0,1,-0.9800000000000003,-0.7593220338983051
0.9,0.8,0.7000000000000001,1.2,0.1,1,0,0,1,-1.1400000000000001,-0.8290322580645162
1,0.8,0.7000000000000001,1.2,0.1,1,0,0,1,-1.3000000000000003,-0.8923076923076925
0.2,0.9,0.7000000000000001,1.2,0.1,1,0,0,1,-0.060000000000000164,-0.22325581395348848
0.30000000000000004,0.9,0.7000000000000001,1.2,0.1,1,0,0,1,-0.2400000000000001,-0.3914893617021278
0.4,0.9,0.7000000000000001,1.2,0.1,1,0,0,1,-0.42000000000000026,-0.5333333333333333
0.5,0.9,0.7000000000000001,1.2,0.1,1,0,0,1,-0.6,-0.6545454545454545
0.6,0.9,0.7000000000000001,1.2,0.1,1,0,0,1,-0.7800000000000001,-0.7593220338983051
0.7000000000000001,0.9,0.7000000000000001,1.2,0.1,1,0,0,1,-0.9600000000000003,-0.8507936507936509
0.8,0.9,0.7000000000000001,1.2,0.1,1,0,0,1,-1.1400000000000001,-0.9313432835820896
0.9,0.9,0.7000000000000001,1.2,0.1,1,0,0,1,-1.3200000000000003,-1.0028169014084507
1,0.9,0.7000000000000001,1.2,0.1,1,0,0,1,-1.5,-1.0666666666666667
0.2,1,0.7000000000000001,1.2,0.1,1,0,0,1,-0.09999999999999998,-0.3111111111111111
0.30000000000000004,1,0.7000000000000001,1.2,0.1,1,0,0,1,-0.30000000000000016,-0.5
0.4,1,0.7000000000000001,1.2,0.1,1,0,0,1,-0.5000000000000001,-0.6545454545454545
0.5,1,0.7000000000000001,1.2,0.1,1,0,0,1,-0.7000000000000001,-0.7833333333333333
0.6,1,0.7000000000000001,1.2,0.1,1,0,0,1,-0.9,-0.8923076923076922
0.7000000000000001,1,0.7000000000000001,1.2,0.1,1,0,0,1,-1.1,-0.9857142857142858
0.8,1,0.7000000000000001,1.2,0.1,1,0,0,1,-1.3000000000000003,-1.0666666666666667
0.9,1,0.7000000000000001,1.2,0.1,1,0,0,1,-1.5,-1.1375
1,1,0.7000000000000001,1.2,0.1,1,0,0,1,-1.7000000000000002,-1.2
0.30000000000000004,0.6,0.8,1.2,0.1,1,0,0,1,-0.16000000000000014,-0.10697674418604675
0.4,0.6,0.8,1.2,0.1,1,0,0,1,-0.28,-0.15454545454545454
0.5,0.6,0.8,1.2,0.1,1,0,0,1,-0.40000000000000013,-0.19999999999999996
0.6,0.6,0.8,1.2,0.1,1,0,0,1,-0.52,-0.24347826086956526
0.7000000000000001,0.6,0.8,1.2,0.1,1,0,0,1,-0.6400000000000001,-0.2851063829787235
0.8,0.6,0.8,1.2,0.1,1,0,0,1,-0.76,-0.32499999999999984
0.9,0.6,0.8,1.2,0.1,1,0,0,1,-0.8800000000000001,-0.3632653061224489
1,0.6,0.8,1.2,0.1,1,0,0,1,-1,-0.3999999999999999
0.2,0.7000000000000001,0.8,1.2,0.1,1,0,0,1,-0.08000000000000007,-0.15454545454545476
0.30000000000000004,0.7000000000000001,0.8,1.2,0.1,1,0,0,1,-0.2200000000000002,-0.24347826086956548
0.4,0.7000000000000001,0.8,1.2,0.1,1,0,0,1,-0.3600000000000001,-0.32500000000000007
0.5,0.7000000000000001,0.8,1.2,0.1,1,0,0,1,-0.5000000000000002,-0.4
0.6,0.7000000000000001,0.8,1.2,0.1,1,0,0,1,-0.6400000000000001,-0.46923076923076934
0.7000000000000001,0.7000000000000001,0.8,1.2,0.1,1,0,0,1,-0.7800000000000002,-0.5333333333333334
0.8,0.7000000000000001,0.8,1.2,0.1,1,0,0,1,-0.9200000000000002,-0.592857142857143
0.9,0.7000000000000001,0.8,1.2,0.1,1,0,0,1,-1.0600000000000003,-0.6482758620689656
1,0.7000000000000001,0.8,1.2,0.1,1,0,0,1,-1.2000000000000002,-0.7000000000000002
0.2,0.8,0.8,1.2,0.1,1,0,0,1,-0.1200000000000001,-0.24347826086956526
0.30000000000000004,0.8,0.8,1.2,0.1,1,0,0,1,-0.28,-0.3632653061224491
0.4,0.8,0.8,1.2,0.1,1,0,0,1,-0.44000000000000017,-0.46923076923076923
0.5,0.8,0.8,1.2,0.1,1,0,0,1,-0.6000000000000001,-0.5636363636363637
0.6,0.8,0.8,1.2,0.1,1,0,0,1,-0.76,-0.6482758620689656
0.7000000000000001,0.8,0.8,1.2,0.1,1,0,0,1,-0.9200000000000002,-0.7245901639344263
0.8,0.8,0.8,1.2,0.1,1,0,0,1,-1.0800000000000003,-0.7937500000000002
0.9,0.8,0.8,1.2,0.1,1,0,0,1,-1.2400000000000002,-0.8567164179104478
1,0.8,0.8,1.2,0.1,1,0,0,1,-1.4000000000000001,-0.9142857142857144
0.2,0.9,0.8,1.2,0.1,1,0,0,1,-0.16000000000000014,-0.32500000000000007
0.30000000000000004,0.9,0.8,1.2,0.1,1,0,0,1,-0.3400000000000001,-0.46923076923076923
0.4,0.9,0.8,1.2,0.1,1,0,0,1,-0.5200000000000002,-0.592857142857143
0.5,0.9,0.8,1.2,0.1,1,0,0,1,-0.7,-0.7000000000000001
0.6,0.9,0.8,1.2,0.1,1,0,0,1,-0.8800000000000001,-0.79375
0.7000000000000001,0.9,0.8,1.2,0.1,1,0,0,1,-1.0600000000000003,-0.8764705882352941
0.8,0.9,0.8,1.2,0.1,1,0,0,1,-1.2400000000000002,-0.9500000000000001
0.9,0.9,0.8,1.2,0.1,1,0,0,1,-1.4200000000000002,-1.0157894736842106
1,0.9,0.8,1.2,0.1,1,0,0,1,-1.6,-1.075
0.2,1,0.8,1.2,0.1,1,0,0,1,-0.19999999999999996,-0.3999999999999999
0.30000000000000004,1,0.8,1.2,0.1,1,0,0,1,-0.40000000000000013,-0.5636363636363637
0.4,1,0.8,1.2,0.1,1,0,0,1,-0.6000000000000001,-0.7000000000000001
0.5,1,0.8,1.2,0.1,1,0,0,1,-0.8,-0.8153846153846154
0.6,1,0.8,1.2,0.1,1,0,0,1,-1,-0.9142857142857141
0.7000000000000001,1,0.8,1.2,0.1,1,0,0,1,-1.2000000000000002,-1
0.8,1,0.8,1.2,0.1,1,0,0,1,-1.4000000000000001,-1.075
0.9,1,0.8,1.2,0.1,1,0,0,1,-1.6,-1.1411764705882352
1,1,0.8,1.2,0.1,1,0,0,1,-1.8,-1.2
0.1,0.6,0.9,1.2,0.1,1,0,0,1,-0.02000000000000013,-0.13478260869565228
0.2,0.6,0.9,1.2,0.1,1,0,0,1,-0.14,-0.17872340425531918
0.30000000000000004,0.6,0.9,1.2,0.1,1,0,0,1,-0.2600000000000001,-0.22083333333333333
0.4,0.6,0.9,1.2,0.1,1,0,0,1,-0.38,-0.2612244897959183
0.5,0.6,0.9,1.2,0.1,1,0,0,1,-0.5000000000000001,-0.29999999999999993
0.6,0.6,0.9,1.2,0.1,1,0,0,1,-0.62,-0.3372549019607842
0.7000000000000001,0.6,0.9,1.2,0.1,1,0,0,1,-0.7400000000000001,-0.3730769230769231
0.8,0.6,0.9,1.2,0.1,1,0,0,1,-0.86,-0.40754716981132066
0.9,0.6,0.9,1.2,0.1,1,0,0,1,-0.9800000000000001,-0.44074074074074066
1,0.6,0.9,1.2,0.1,1,0,0,1,-1.1,-0.47272727272727266
0.1,0.7000000000000001,0.9,1.2,0.1,1,0,0,1,-0.04000000000000015,-0.17872340425531918
0.2,0.7000000000000001,0.9,1.2,0.1,1,0,0,1,-0.18000000000000005,-0.2612244897959185
0.30000000000000004,0.7000000000000001,0.9,1.2,0.1,1,0,0,1,-0.3200000000000002,-0.33725490196078434
0.4,0.7000000000000001,0.9,1.2,0.1,1,0,0,1,-0.4600000000000001,-0.4075471698113208
0.5,0.7000000000000001,0.9,1.2,0.1,1,0,0,1,-0.6000000000000002,-0.4727272727272728
0.6,0.7000000000000001,0.9,1.2,0.1,1,0,0,1,-0.7400000000000001,-0.5333333333333334
0.7000000000000001,0.7000000000000001,0.9,1.2,0.1,1,0,0,1,-0.8800000000000002,-0.5898305084745764
0.8,0.7000000000000001,0.9,1.2,0.1,1,0,0,1,-1.02,-0.6426229508196722
0.9,0.7000000000000001,0.9,1.2,0.1,1,0,0,1,-1.1600000000000001,-0.6920634920634922
1,0.7000000000000001,0.9,1.2,0.1,1,0,0,1,-1.3000000000000003,-0.7384615384615386
0.1,0.8,0.9,1.2,0.1,1,0,0,1,-0.060000000000000164,-0.22083333333333344
0.2,0.8,0.9,1.2,0.1,1,0,0,1,-0.22000000000000008,-0.3372549019607842
0.30000000000000004,0.8,0.9,1.2,0.1,1,0,0,1,-0.38,-0.44074074074074077
0.4,0.8,0.9,1.2,0.1,1,0,0,1,-0.5400000000000001,-0.5333333333333333
0.5,0.8,0.9,1.2,0.1,1,0,0,1,-0.7000000000000001,-0.6166666666666667
0.6,0.8,0.9,1.2,0.1,1,0,0,1,-0.86,-0.692063492063492
0.7000000000000001,0.8,0.9,1.2,0.1,1,0,0,1,-1.02,-0.7606060606060607
0.8,0.8,0.9,1.2,0.1,1,0,0,1,-1.1800000000000002,-0.8231884057971015
0.9,0.8,0.9,1.2,0.1,1,0,0,1,-1.3400000000000003,-0.8805555555555556
1,0.8,0.9,1.2,0.1,1,0,0,1,-1.5,-0.9333333333333333
0.1,0.9,0.9,1.2,0.1,1,0,0,1,-0.07999999999999996,-0.2612244897959184
0.2,0.9,0.9,1.2,0.1,1,0,0,1,-0.2600000000000001,-0.4075471698113208
0.30000000000000004,0.9,0.9,1.2,0.1,1,0,0,1,-0.44000000000000006,-0.5333333333333333
0.4,0.9,0.9,1.2,0.1,1,0,0,1,-0.6200000000000002,-0.6426229508196722
0.5,0.9,0.9,1.2,0.1,1,0,0,1,-0.7999999999999999,-0.7384615384615385
0.6,0.9,0.9,1.2,0.1,1,0,0,1,-0.9800000000000001,-0.8231884057971013
0.7000000000000001,0.9,0.9,1.2,0.1,1,0,0,1,-1.1600000000000001,-0.8986301369863013
0.8,0.9,0.9,1.2,0.1,1,0,0,1,-1.3400000000000003,-0.9662337662337663
0.9,0.9,0.9,1.2,0.1,1,0,0,1,-1.52,-1.0271604938271606
1,0.9,0.9,1.2,0.1,1,0,0,1,-1.7000000000000002,-1.0823529411764705
0.1,1,0.9,1.2,0.1,1,0,0,1,-0.09999999999999998,-0.29999999999999993
0.2,1,0.9,1.2,0.1,1,0,0,1,-0.29999999999999993,-0.47272727272727266
0.30000000000000004,1,0.9,1.2,0.1,1,0,0,1,-0.5000000000000001,-0.6166666666666667
0.4,1,0.9,1.2,0.1,1,0,0,1,-0.7000000000000001,-0.7384615384615385
0.5,1,0.9,1.2,0.1,1,0,0,1,-0.9,-0.8428571428571427
0.6,1,0.9,1.2,0.1,1,0,0,1,-1.1,-0.9333333333333333
0.7000000000000001,1,0.9,1.2,0.1,1,0,0,1,-1.3000000000000003,-1.0125
0.8,1,0.9,1.2,0.1,1,0,0,1,-1.5,-1.0823529411764705
0.9,1,0.9,1.2,0.1,1,0,0,1,-1.7000000000000002,-1.1444444444444444
1,1,0.9,1.2,0.1,1,0,0,1,-1.9,-1.2
0.1,0.30000000000000004,1,1.2,0.1,1,0,0,1,-0.06000000000000005,-0.11666666666666647
0.1,0.4,1,1.2,0.1,1,0,0,1,-0.08000000000000007,-0.15918367346938767
0.2,0.4,1,1.2,0.1,1,0,0,1,-0.16000000000000014,-0.11666666666666647
0.1,0.5,1,1.2,0.1,1,0,0,1,-0.10000000000000009,-0.19999999999999996
0.2,0.5,1,1.2,0.1,1,0,0,1,-0.19999999999999996,-0.19999999999999996
0.30000000000000004,0.5,1,1.2,0.1,1,0,0,1,-0.30000000000000004,-0.19999999999999996
0.4,0.5,1,1.2,0.1,1,0,0,1,-0.3999999999999999,-0.19999999999999996
0.5,0.5,1,1.2,0.1,1,0,0,1,-0.5,-0.19999999999999996
0.6,0.5,1,1.2,0.1,1,0,0,1,-0.6000000000000001,-0.19999999999999996
0.7000000000000001,0.5,1,1.2,0.1,1,0,0,1,-0.7000000000000002,-0.19999999999999996
0.8,0.5,1,1.2,0.1,1,0,0,1,-0.8,-0.19999999999999996
0.9,0.5,1,1.2,0.1,1,0,0,1,-0.8999999999999999,-0.19999999999999996
1,0.5,1,1.2,0.1,1,0,0,1,-1,-0.19999999999999996
0.1,0.6,1,1.2,0.1,1,0,0,1,-0.1200000000000001,-0.23921568627450984
0.2,0.6,1,1.2,0.1,1,0,0,1,-0.24,-0.27692307692307694
0.30000000000000004,0.6,1,1.2,0.1,1,0,0,1,-0.3600000000000001,-0.31320754716981136
0.4,0.6,1,1.2,0.1,1,0,0,1,-0.48,-0.3481481481481481
0.5,0.6,1,1.2,0.1,1,0,0,1,-0.6000000000000001,-0.38181818181818183
0.6,0.6,1,1.2,0.1,1,0,0,1,-0.72,-0.41428571428571415
0.7000000000000001,0.6,1,1.2,0.1,1,0,0,1,-0.8400000000000001,-0.44561403508771924
0.8,0.6,1,1.2,0.1,1,0,0,1,-0.96,-0.4758620689655171
0.9,0.6,1,1.2,0.1,1,0,0,1,-1.08,-0.5050847457627118
1,0.6,1,1.2,0.1,1,0,0,1,-1.2,-0.5333333333333332
0.1,0.7000000000000001,1,1.2,0.1,1,0,0,1,-0.14000000000000012,-0.27692307692307694
0.2,0.7000000000000001,1,1.2,0.1,1,0,0,1,-0.28,-0.3481481481481482
0.30000000000000004,0.7000000000000001,1,1.2,0.1,1,0,0,1,-0.42000000000000015,-0.41428571428571437
0.4,0.7000000000000001,1,1.2,0.1,1,0,0,1,-0.56,-0.4758620689655173
0.5,0.7000000000000001,1,1.2,0.1,1,0,0,1,-0.7000000000000002,-0.5333333333333334
0.6,0.7000000000000001,1,1.2,0.1,1,0,0,1,-0.8400000000000001,-0.5870967741935484
0.7000000000000001,0.7000000000000001,1,1.2,0.1,1,0,0,1,-0.9800000000000002,-0.6375000000000002
0.8,0.7000000000000001,1,1.2,0.1,1,0,0,1,-1.12,-0.6848484848484849
0.9,0.7000000000000001,1,1.2,0.1,1,0,0,1,-1.2600000000000002,-0.7294117647058824
1,0.7000000000000001,1,1.2,0.1,1,0,0,1,-1.4000000000000001,-0.7714285714285716
0.1,0.8,1,1.2,0.1,1,0,0,1,-0.16000000000000014,-0.31320754716981136
0.2,0.8,1,1.2,0.1,1,0,0,1,-0.32000000000000006,-0.41428571428571426
0.30000000000000004,0.8,1,1.2,0.1,1,0,0,1,-0.48,-0.505084745762712
0.4,0.8,1,1.2,0.1,1,0,0,1,-0.6400000000000001,-0.5870967741935483
0.5,0.8,1,1.2,0.1,1,0,0,1,-0.8,-0.6615384615384615
0.6,0.8,1,1.2,0.1,1,0,0,1,-0.96,-0.7294117647058824
0.7000000000000001,0.8,1,1.2,0.1,1,0,0,1,-1.12,-0.7915492957746479
0.8,0.8,1,1.2,0.1,1,0,0,1,-1.2800000000000002,-0.8486486486486486
0.9,0.8,1,1.2,0.1,1,0,0,1,-1.4400000000000002,-0.9012987012987014
1,0.8,1,1.2,0.1,1,0,0,1,-1.6,-0.95
